family,variant,pattern_family,direction_id,rho,s,s_max,best_error,I_001,optimizer_success,control_effort
symmetric_tree,0,multifocal,2,0.475,0.10492221993893752,0.22088888408197374,0.017820736844406656,0,True,0.9140185392551907
symmetric_tree,0,multifocal,2,0.5,0.11044444204098687,0.22088888408197374,0.01917205307895766,0,True,0.9338366904052179
symmetric_tree,0,multifocal,2,0.525,0.11596666414303622,0.22088888408197374,0.020576103408652412,0,True,0.9541153873004167
symmetric_tree,0,multifocal,2,0.55,0.12148888624508557,0.22088888408197374,0.02202280405264406,0,True,0.9748234821189837
symmetric_tree,0,multifocal,2,0.575,0.1270111083471349,0.22088888408197374,0.023504280883174543,0,True,0.995933205602316
symmetric_tree,0,multifocal,2,0.6,0.13253333044918425,0.22088888408197374,0.02501435579753322,0,True,1.0174199146186997
symmetric_tree,0,multifocal,2,0.625,0.13805555255123358,0.22088888408197374,0.026548149214821248,0,True,1.0392618555527513
symmetric_tree,0,multifocal,2,0.65,0.14357777465328295,0.22088888408197374,0.028101777739773952,0,True,1.0614399325712978
symmetric_tree,0,multifocal,2,0.675,0.14909999675533228,0.22088888408197374,0.029675572155379987,0,True,1.074710167117114
symmetric_tree,0,multifocal,2,0.7,0.15462221885738162,0.22088888408197374,0.03128317512657371,0,True,1.0803668659675825
symmetric_tree,0,multifocal,2,0.725,0.16014444095943095,0.22088888408197374,0.0329218607242584,0,True,1.086188515674554
symmetric_tree,0,multifocal,2,0.75,0.1656666630614803,0.22088888408197374,0.03458721129828086,0,False,1.0921749409717565
symmetric_tree,0,multifocal,2,0.775,0.17118888516352965,0.22088888408197374,0.03627555459994039,0,True,1.0983259910748713
symmetric_tree,0,multifocal,2,0.8,0.176711107265579,0.22088888408197374,0.03798382474121661,0,True,1.104641542282604
symmetric_tree,0,multifocal,2,0.825,0.18223332936762832,0.22088888408197374,0.03970945009322756,0,True,1.1111215013440245
symmetric_tree,0,multifocal,2,0.85,0.18775555146967768,0.22088888408197374,0.04145026315644419,0,True,1.1177658079841362
symmetric_tree,0,multifocal,2,0.875,0.193277773571727,0.22088888408197374,0.04320442811873905,0,True,1.1245744396533206
symmetric_tree,0,multifocal,2,0.9,0.19879999567377638,0.22088888408197374,0.044970382549995906,0,False,1.131547413216605
symmetric_tree,0,multifocal,2,0.925,0.2043222177758257,0.22088888408197374,0.04674679035629648,0,True,1.1386847675415739
symmetric_tree,0,multifocal,2,0.95,0.20984443987787504,0.22088888408197374,0.04853250369427649,0,True,1.1459866225945892
symmetric_tree,0,multifocal,2,0.975,0.21536666197992438,0.22088888408197374,0.05032653202189936,0,True,1.1534531213794488
symmetric_tree,0,localized,3,0.0,0.0,0.6006605372256167,2.1942709178604383e-17,1,True,0.0
symmetric_tree,0,localized,3,0.025,0.01501651343064042,0.6006605372256167,0.0038292508901760633,1,True,0.11963798432206961
symmetric_tree,0,localized,3,0.05,0.03003302686128084,0.6006605372256167,0.0076585017803521265,1,True,0.23307532676059306
symmetric_tree,0,localized,3,0.075,0.04504954029192126,0.6006605372256167,0.011487752670528194,0,True,0.3412092960883346
